timestamp,source_ip,method,url,full_url,status_code,user_agent,referrer,scheme,host,path,query_string,file_extension,source,url_length,special_characters,has_sql_keyword,has_script,has_traversal,regex_class,regex_pattern,ml_class,ml_confidence,stat_is_flood,stat_is_bruteforce,stat_suspicious,final_classification,attack_outcome
2026-04-07 07:48:25.357833,172.16.0.236,GET,https://shop.example.com/profile,https://shop.example.com/profile,,curl/8.4.0,,https,shop.example.com,/profile,,,pcap,32,6,0,0,0,Normal,,Normal,0.9991,0,0,0,Normal,none
2026-04-07 07:48:25.439400,172.16.0.236,GET,http://10.0.0.50/api/message?q=<img,http://10.0.0.50/api/message?q=<img,,curl/8.4.0,,http,10.0.0.50,/api/message,q=%3Cimg,,pcap,35,11,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.7457,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:25.667861,172.16.0.236,GET,https://10.0.0.50/return?target=%2F%2F%2F%2Fevil.com,https://10.0.0.50/return?target=%2F%2F%2F%2Fevil.com,,Nmap Scripting Engine,,https,10.0.0.50,/return,target=%2F%2F%2F%2Fevil.com,,pcap,44,14,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.4657,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:25.687221,172.16.0.236,GET,http://test-app.local/products,http://test-app.local/products,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,http,test-app.local,/products,,,pcap,30,6,0,0,0,Normal,,Normal,0.9962,0,0,0,Normal,none
2026-04-07 07:48:26.293835,172.16.0.236,GET,https://webapp.internal/api/users?category=electronics,https://webapp.internal/api/users?category=electronics,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,https,webapp.internal,/api/users,category=electronics,,pcap,54,8,0,0,0,Normal,,Normal,0.9714,0,0,0,Normal,none
2026-04-07 07:48:26.648075,172.16.0.236,GET,https://10.0.0.50/admin?q=1',https://10.0.0.50/admin?q=1',,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,https,10.0.0.50,/admin,q=1%27,,pcap,28,10,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.9707,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:26.783234,172.16.0.236,HEAD,http://192.168.1.100/images/logo.png,http://192.168.1.100/images/logo.png,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,http,192.168.1.100,/images/logo.png,,png,pcap,36,9,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.4855,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:26.897081,172.16.0.236,POST,http://example.com/api/message?q=%3Cvideo%3E%3Csource%20onerror%3D%22alert%281%29%22%3E,http://example.com/api/message?q=%3Cvideo%3E%3Csource%20onerror%3D%22alert%281%29%22%3E,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,http,example.com,/api/message,q=%3Cvideo%3E%3Csource%20onerror%3D%22alert%281%29%22%3E,,pcap,67,18,0,1,0,Cross-Site Scripting (XSS),alert\s*\(,Cross-Site Scripting (XSS),0.8387,0,0,0,Cross-Site Scripting (XSS),attempt
2026-04-07 07:48:27.261140,172.16.0.236,GET,http://192.168.1.100/link?goto=https%3A%2F%2Fevil.com,http://192.168.1.100/link?goto=https%3A%2F%2Fevil.com,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,http,192.168.1.100,/link,goto=https%3A%2F%2Fevil.com,,pcap,47,13,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.4851,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:27.320020,172.16.0.236,GET,http://test-app.local/logout?to=2024-12-31&user=john&view=list,http://test-app.local/logout?to=2024-12-31&user=john&view=list,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,http,test-app.local,/logout,to=2024-12-31&user=john&view=list,,pcap,62,14,0,0,0,Normal,,Normal,0.5523,0,0,0,Normal,none
2026-04-07 07:48:25.589294,172.16.0.237,HEAD,http://example.com/js/main.js?format=json,http://example.com/js/main.js?format=json,,python-requests/2.31.0,,http,example.com,/js/main.js,format=json,js,pcap,41,9,0,0,0,Normal,,Normal,0.5887,0,0,0,Normal,none
2026-04-07 07:48:26.044794,172.16.0.237,GET,http://10.0.0.50/ping?run=test%24%28sleep%2010%29,http://10.0.0.50/ping?run=test%24%28sleep%2010%29,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,http,10.0.0.50,/ping,run=test%24%28sleep%2010%29,,pcap,41,13,0,0,0,Command Injection,\$\(|`.+`,Server-Side Request Forgery (SSRF),0.5363,0,0,0,Command Injection,attempt
2026-04-07 07:48:26.250747,172.16.0.237,HEAD,https://192.168.1.100/search?limit=10&brand=apple,https://192.168.1.100/search?limit=10&brand=apple,,curl/8.4.0,,https,192.168.1.100,/search,limit=10&brand=apple,,pcap,49,11,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Normal,0.5858,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:26.562153,172.16.0.237,GET,http://shop.example.com/help?page=1&to=2024-12-31,http://shop.example.com/help?page=1&to=2024-12-31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,http,shop.example.com,/help,page=1&to=2024-12-31,,pcap,49,12,0,0,0,Normal,,Normal,0.6263,0,0,0,Normal,none
2026-04-07 07:48:27.220848,172.16.0.237,POST,http://10.0.0.50/tools?command=test%24%28sleep%2010%29,http://10.0.0.50/tools?command=test%24%28sleep%2010%29,,ZAP/2.14.0,,http,10.0.0.50,/tools,command=test%24%28sleep%2010%29,,pcap,46,13,0,0,0,Command Injection,\b(?:cmd|exec|command|shell)\s*=,Server-Side Request Forgery (SSRF),0.4692,0,0,0,Command Injection,attempt
2026-04-07 07:48:25.731421,172.16.0.238,GET,http://10.0.0.50/terms?page=1,http://10.0.0.50/terms?page=1,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,http,10.0.0.50,/terms,page=1,,pcap,29,9,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.968,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:26.400807,172.16.0.238,POST,https://webapp.internal/api/users?brand=apple&page=1,https://webapp.internal/api/users?brand=apple&page=1,,curl/8.4.0,,https,webapp.internal,/api/users,brand=apple&page=1,,pcap,52,10,0,0,0,Normal,,Normal,0.9038,0,0,0,Normal,none
2026-04-07 07:48:27.265661,172.16.0.238,HEAD,http://secure.example.com/help,http://secure.example.com/help,,curl/8.4.0,,http,secure.example.com,/help,,,pcap,30,6,0,0,0,Normal,,Normal,0.9962,0,0,0,Normal,none
2026-04-07 07:48:27.370538,172.16.0.238,GET,https://test-app.local/events,https://test-app.local/events,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,https,test-app.local,/events,,,pcap,29,6,0,0,0,Normal,,Normal,0.9973,0,0,0,Normal,none
2026-04-07 07:48:25.421609,172.16.0.239,GET,https://192.168.1.100/blog/post/1?q=laptop,https://192.168.1.100/blog/post/1?q=laptop,,python-requests/2.31.0,,https,192.168.1.100,/blog/post/1,q=laptop,,pcap,42,11,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.6089,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:26.036859,172.16.0.239,GET,https://example.com/search?message=<svg,https://example.com/search?message=<svg,,Nmap Scripting Engine,,https,example.com,/search,message=%3Csvg,,pcap,39,8,0,0,0,Normal,,Normal,0.9035,0,0,0,Normal,none
2026-04-07 07:48:26.257868,172.16.0.239,GET,https://shop.example.com/url?goto=%2F%2Fgoogle.com%252f%40evil.com,https://shop.example.com/url?goto=%2F%2Fgoogle.com%252f%40evil.com,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,https,shop.example.com,/url,goto=%2F%2Fgoogle.com%2F%40evil.com,,pcap,58,14,0,0,0,Normal,,Normal,0.7259,0,0,0,Normal,none
2026-04-07 07:48:26.625958,172.16.0.239,GET,https://secure.example.com/blog?category=electronics,https://secure.example.com/blog?category=electronics,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,https,secure.example.com,/blog,category=electronics,,pcap,52,8,0,0,0,Normal,,Normal,0.8979,0,0,0,Normal,none
2026-04-07 07:48:26.720938,172.16.0.239,POST,http://10.0.0.50/api/execute?exec=test|,http://10.0.0.50/api/execute?exec=test|,,sqlmap/1.7.12#dev,,http,10.0.0.50,/api/execute,exec=test%7C,,pcap,39,11,0,0,0,Command Injection,\b(?:cmd|exec|command|shell)\s*=,Server-Side Request Forgery (SSRF),0.6217,0,0,0,Command Injection,attempt
2026-04-07 07:48:25.784317,172.16.0.24,GET,https://10.0.0.50/goto?goto=%2F%2F%2F%2Fevil.com,https://10.0.0.50/goto?goto=%2F%2F%2F%2Fevil.com,,wfuzz/3.1.0,,https,10.0.0.50,/goto,goto=%2F%2F%2F%2Fevil.com,,pcap,40,14,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),LDAP Injection,0.4082,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:25.794360,172.16.0.24,GET,https://example.com/profile?comment=<img,https://example.com/profile?comment=<img,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,https,example.com,/profile,comment=%3Cimg,,pcap,40,8,0,0,0,Normal,,Normal,0.9395,0,0,0,Normal,none
2026-04-07 07:48:27.163597,172.16.0.24,GET,https://secure.example.com/api/v1/health?to=2024-12-31&lang=en&format=json,https://secure.example.com/api/v1/health?to=2024-12-31&lang=en&format=json,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,https,secure.example.com,/api/v1/health,to=2024-12-31&lang=en&format=json,,pcap,74,16,0,0,0,Normal,,Normal,0.8546,0,0,0,Normal,none
2026-04-07 07:48:25.426754,172.16.0.240,GET,http://webapp.internal/products,http://webapp.internal/products,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,http,webapp.internal,/products,,,pcap,31,5,0,0,0,Normal,,Normal,0.9971,0,0,0,Normal,none
2026-04-07 07:48:25.598859,172.16.0.240,GET,http://admin.example.com/load?dest=http%3A%2F%2F0x7f000001%2F,http://admin.example.com/load?dest=http%3A%2F%2F0x7f000001%2F,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,http,admin.example.com,/load,dest=http%3A%2F%2F0x7f000001%2F,,pcap,53,12,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:2130706433|0x7f000001)(?::\d+)?(?:/|$),Normal,0.7941,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:25.614263,172.16.0.240,GET,http://10.0.0.50/checkout,http://10.0.0.50/checkout,,PostmanRuntime/7.35.0,,http,10.0.0.50,/checkout,,,pcap,25,7,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.9996,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:25.825305,172.16.0.240,GET,http://10.0.0.50/admin/run?run=test|,http://10.0.0.50/admin/run?run=test|,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,http,10.0.0.50,/admin/run,run=test%7C,,pcap,36,11,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.7259,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:25.902041,172.16.0.240,POST,https://webapp.internal/lookup?cmd=test%24%28sleep%2010%29,https://webapp.internal/lookup?cmd=test%24%28sleep%2010%29,,sqlmap/1.7.12#dev,,https,webapp.internal,/lookup,cmd=test%24%28sleep%2010%29,,pcap,50,11,0,0,0,Command Injection,\b(?:cmd|exec|command|shell)\s*=,Normal,0.6772,0,0,0,Command Injection,attempt
2026-04-07 07:48:26.045769,172.16.0.240,POST,http://10.0.0.50/blog/post/1,http://10.0.0.50/blog/post/1,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,http,10.0.0.50,/blog/post/1,,,pcap,28,9,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.9706,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:26.307197,172.16.0.240,GET,https://test-app.local/url?next=https%3Aevil.com,https://test-app.local/url?next=https%3Aevil.com,,wfuzz/3.1.0,,https,test-app.local,/url,next=https%3Aevil.com,,pcap,46,10,0,0,0,Normal,,Normal,0.8156,0,0,0,Normal,none
2026-04-07 07:48:26.453420,172.16.0.240,POST,http://example.com/login?search=admin'--,http://example.com/login?search=admin'--,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,http,example.com,/login,search=admin%27--,,pcap,40,10,1,0,0,SQL Injection,(union|select|insert|update|delete|--|#|'\s*or\s*'1'='1),SQL Injection,0.9383,0,0,0,SQL Injection,attempt
2026-04-07 07:48:26.836938,172.16.0.240,HEAD,https://webapp.internal/register?brand=apple,https://webapp.internal/register?brand=apple,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,https,webapp.internal,/register,brand=apple,,pcap,44,7,0,0,0,Normal,,Normal,0.9837,0,0,0,Normal,none
2026-04-07 07:48:26.953832,172.16.0.240,GET,https://api.example.com/products?brand=apple&status=active,https://api.example.com/products?brand=apple&status=active,,curl/8.4.0,,https,api.example.com,/products,brand=apple&status=active,,pcap,58,10,0,0,0,Normal,,Normal,0.9613,0,0,0,Normal,none
2026-04-07 07:48:27.252182,172.16.0.240,GET,https://10.0.0.50/api/orders?order=name&view=list&to=2024-12-31,https://10.0.0.50/api/orders?order=name&view=list&to=2024-12-31,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,https,10.0.0.50,/api/orders,order=name&view=list&to=2024-12-31,,pcap,63,16,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.562,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:25.383037,172.16.0.241,GET,http://test-app.local/proxy?uri=http%3A%2F%2Flocalhost%2Fadmin,http://test-app.local/proxy?uri=http%3A%2F%2Flocalhost%2Fadmin,,wfuzz/3.1.0,,http,test-app.local,/proxy,uri=http%3A%2F%2Flocalhost%2Fadmin,,pcap,54,12,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:127\.0\.0\.1|localhost|0\.0\.0\.0),Normal,0.7941,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:27.233805,172.16.0.241,GET,http://10.0.0.50/exec?run=test$(cat,http://10.0.0.50/exec?run=test$(cat,,wfuzz/3.1.0,,http,10.0.0.50,/exec,run=test%24%28cat,,pcap,35,11,0,0,0,Command Injection,\$\(|`.+`,Server-Side Request Forgery (SSRF),0.7457,0,0,0,Command Injection,attempt
2026-04-07 07:48:25.590312,172.16.0.242,GET,http://secure.example.com/blog/category/tech?limit=10&page=1&status=active,http://secure.example.com/blog/category/tech?limit=10&page=1&status=active,,PostmanRuntime/7.35.0,,http,secure.example.com,/blog/category/tech,limit=10&page=1&status=active,,pcap,74,14,0,0,0,Normal,,Normal,0.9639,0,0,0,Normal,none
2026-04-07 07:48:25.727217,172.16.0.242,GET,http://example.com/blog,http://example.com/blog,,python-requests/2.31.0,,http,example.com,/blog,,,pcap,23,5,0,0,0,Normal,,Normal,1.0,0,0,0,Normal,none
2026-04-07 07:48:25.910447,172.16.0.242,GET,https://10.0.0.50/exec?cmd=test%7C%20cat%20%2Fetc%2Fpasswd,https://10.0.0.50/exec?cmd=test%7C%20cat%20%2Fetc%2Fpasswd,,burpsuite,,https,10.0.0.50,/exec,cmd=test%7C%20cat%20%2Fetc%2Fpasswd,,pcap,48,14,0,0,0,Command Injection,(;|&&|\||`)\s*(ls|whoami|cat|id|ping|sleep)\b,LDAP Injection,0.3787,0,0,0,Command Injection,attempt
2026-04-07 07:48:27.351919,172.16.0.242,POST,http://10.0.0.50/feedback?name=<script>alert('XSS')</script>,http://10.0.0.50/feedback?name=<script>alert('XSS')</script>,,curl/8.4.0,,http,10.0.0.50,/feedback,name=%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,,pcap,60,18,0,1,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.7793,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:25.438419,172.16.0.243,POST,https://192.168.1.100/login?id=1',https://192.168.1.100/login?id=1',,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,https,192.168.1.100,/login,id=1%27,,pcap,33,10,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.7374,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:26.685353,172.16.0.243,GET,http://example.com/admin?search=',http://example.com/admin?search=',,PostmanRuntime/7.35.0,,http,example.com,/admin,search=%27,,pcap,33,8,0,0,0,Normal,,Normal,0.7839,0,0,0,Normal,none
2026-04-07 07:48:26.716944,172.16.0.243,POST,http://shop.example.com/login?sort=asc,http://shop.example.com/login?sort=asc,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,http,shop.example.com,/login,sort=asc,,pcap,38,8,0,0,0,Normal,,Normal,0.9522,0,0,0,Normal,none
2026-04-07 07:48:26.949457,172.16.0.243,GET,http://192.168.1.100/logout,http://192.168.1.100/logout,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,http,192.168.1.100,/logout,,,pcap,27,7,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.9804,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:27.313198,172.16.0.243,HEAD,http://webapp.internal/settings,http://webapp.internal/settings,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,http,webapp.internal,/settings,,,pcap,31,5,0,0,0,Normal,,Normal,0.9971,0,0,0,Normal,none
2026-04-07 07:48:27.354848,172.16.0.243,HEAD,http://10.0.0.50/notifications?limit=10&to=2024-12-31&order=name,http://10.0.0.50/notifications?limit=10&to=2024-12-31&order=name,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,http,10.0.0.50,/notifications,limit=10&to=2024-12-31&order=name,,pcap,64,15,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Normal,0.4519,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:25.344995,172.16.0.244,POST,http://10.0.0.50/register,http://10.0.0.50/register,,python-requests/2.31.0,,http,10.0.0.50,/register,,,pcap,25,7,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:10\.|172\.(?:1[6-9]|2[0-9]|3[0-1])\.|192\.168\.|169\.254\.),Server-Side Request Forgery (SSRF),0.9996,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:25.430497,172.16.0.244,GET,http://api.example.com/search?limit=10,http://api.example.com/search?limit=10,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,http,api.example.com,/search,limit=10,,pcap,38,8,0,0,0,Normal,,Normal,0.9522,0,0,0,Normal,none
2026-04-07 07:48:26.042841,172.16.0.244,GET,http://example.com/events?format=json&from=2024-01-01,http://example.com/events?format=json&from=2024-01-01,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,http,example.com,/events,format=json&from=2024-01-01,,pcap,53,11,0,0,0,Normal,,Normal,0.7567,0,0,0,Normal,none
2026-04-07 07:48:26.345731,172.16.0.244,POST,http://shop.example.com/ping?cmd=test;,http://shop.example.com/ping?cmd=test;,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,http,shop.example.com,/ping,cmd=test%3B,,pcap,38,9,0,0,0,Command Injection,\b(?:cmd|exec|command|shell)\s*=,Normal,0.6022,0,0,0,Command Injection,attempt
2026-04-07 07:48:27.156066,172.16.0.244,GET,https://admin.example.com/redir?next=%2Fredirect%3Furl%3Dhttp%3A%2F%2Fevil.com,https://admin.example.com/redir?next=%2Fredirect%3Furl%3Dhttp%3A%2F%2Fevil.com,,masscan/1.3,,https,admin.example.com,/redir,next=%2Fredirect%3Furl%3Dhttp%3A%2F%2Fevil.com,,pcap,66,15,0,0,0,Suspicious Behavior,unknown-anomaly-signals,Normal,0.4026,0,0,0,Suspicious Behavior,attempt
2026-04-07 07:48:27.172748,172.16.0.244,GET,http://shop.example.com/register?category=electronics&order=name&status=active,http://shop.example.com/register?category=electronics&order=name&status=active,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,http,shop.example.com,/register,category=electronics&order=name&status=active,,pcap,78,12,0,0,0,Normal,,Normal,0.961,0,0,0,Normal,none
2026-04-07 07:48:27.345474,172.16.0.244,POST,"http://example.com/search?search='><script>alert(String.fromCharCode(88,83,83))</script>","http://example.com/search?search='><script>alert(String.fromCharCode(88,83,83))</script>",,dirbuster,,http,example.com,/search,search=%27%3E%3Cscript%3Ealert%28String.fromCharCode%2888%2C83%2C83%29%29%3C%2Fscript%3E,,pcap,88,21,0,1,0,Cross-Site Scripting (XSS),<\s*script,Cross-Site Scripting (XSS),0.9661,0,0,0,Cross-Site Scripting (XSS),attempt
2026-04-07 07:48:25.481802,172.16.0.245,GET,https://example.com/logout,https://example.com/logout,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,https,example.com,/logout,,,pcap,26,5,0,0,0,Normal,,Normal,0.9987,0,0,0,Normal,none
2026-04-07 07:48:25.697975,172.16.0.245,GET,http://test-app.local/css/style.css?type=product&user=john,http://test-app.local/css/style.css?type=product&user=john,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,http,test-app.local,/css/style.css,type=product&user=john,css,pcap,58,12,0,0,0,Normal,,Normal,0.8782,0,0,0,Normal,none
2026-04-07 07:48:26.747123,172.16.0.245,GET,http://10.0.0.50/check?url=http%3A%2F%2F127.0.0.1%2Fadmin,http://10.0.0.50/check?url=http%3A%2F%2F127.0.0.1%2Fadmin,,sqlmap/1.7.12#dev,,http,10.0.0.50,/check,url=http%3A%2F%2F127.0.0.1%2Fadmin,,pcap,49,16,0,0,0,Server-Side Request Forgery (SSRF),(?:https?|ftp|gopher|file)://(?:127\.0\.0\.1|localhost|0\.0\.0\.0),Server-Side Request Forgery (SSRF),0.7366,0,0,0,Server-Side Request Forgery (SSRF),attempt
2026-04-07 07:48:27.208003,172.16.0.245,GET,https://example.com/load?uri=http%3A%2F%2Flocaltest.me%2F,https://example.com/load?uri=http%3A%2F%2Flocaltest.me%2F,,burpsuite,,https,example.com,/load,uri=http%3A%2F%2Flocaltest.me%2F,,pcap,49,12,0,0,0,Normal,,Normal,0.6263,0,0,0,Normal,none
