source_ip,timestamp,full_url,method,host,path,query_string,fragment,status_code,user_agent,referrer,source
192.168.1.220,2026-04-07T07:48:26.322531,http://admin.example.com/settings?id=123&user=john,GET,admin.example.com,/settings,id=123&user=john,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.74,2026-04-07T07:48:26.323499,http://shop.example.com/lookup?command=test|,GET,shop.example.com,/lookup,command=test|,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.117,2026-04-07T07:48:26.323499,https://secure.example.com/exec?ip=test&,POST,secure.example.com,/exec,ip=test&,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.8,2026-04-07T07:48:26.324475,http://secure.example.com/profile?type=product,GET,secure.example.com,/profile,type=product,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.232,2026-04-07T07:48:26.325986,http://192.168.1.100/api/users?username=',POST,192.168.1.100,/api/users,username=',,,python-requests/2.31.0,,pcap
192.168.1.76,2026-04-07T07:48:26.327046,https://test-app.local/directory?filter=admin%29%28%21%28%26%281%3D0,GET,test-app.local,/directory,filter=admin%29%28%21%28%26%281%3D0,,,sqlmap/1.7.12#dev,,pcap
10.0.0.188,2026-04-07T07:48:26.327046,http://192.168.1.100/api/v2/data?page=1,GET,192.168.1.100,/api/v2/data,page=1,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.52,2026-04-07T07:48:26.328033,http://192.168.1.100/logout,GET,192.168.1.100,/logout,,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.12,2026-04-07T07:48:26.328033,http://webapp.internal/logout,POST,webapp.internal,/logout,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.45,2026-04-07T07:48:26.329215,https://secure.example.com/proxy?path=http%3A%2F%2F10.0.0.1%2F,GET,secure.example.com,/proxy,path=http%3A%2F%2F10.0.0.1%2F,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.115,2026-04-07T07:48:26.329215,http://admin.example.com/help,POST,admin.example.com,/help,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.182,2026-04-07T07:48:26.330224,http://secure.example.com/search?format=json&id=123,GET,secure.example.com,/search,format=json&id=123,,,PostmanRuntime/7.35.0,,pcap
192.168.1.91,2026-04-07T07:48:26.331512,http://example.com/dashboard,GET,example.com,/dashboard,,,,python-requests/2.31.0,,pcap
172.16.0.7,2026-04-07T07:48:26.332504,http://10.0.0.50/blog/category/tech?lang=en,GET,10.0.0.50,/blog/category/tech,lang=en,,,PostmanRuntime/7.35.0,,pcap
192.168.1.246,2026-04-07T07:48:26.333510,https://example.com/login?id=%27%20OR%20%27%27%3D%27,GET,example.com,/login,id=%27%20OR%20%27%27%3D%27,,,ZAP/2.14.0,,pcap
172.16.0.200,2026-04-07T07:48:26.334493,http://10.0.0.50/products?order=',POST,10.0.0.50,/products,order=',,,burpsuite,,pcap
10.0.0.216,2026-04-07T07:48:26.334493,http://10.0.0.50/login?id=',GET,10.0.0.50,/login,id=',,,wfuzz/3.1.0,,pcap
172.16.0.85,2026-04-07T07:48:26.334493,http://secure.example.com/api/fetch?fetch=http%3A%2F%2F0x7f000001%2F,GET,secure.example.com,/api/fetch,fetch=http%3A%2F%2F0x7f000001%2F,,,ZAP/2.14.0,,pcap
172.16.0.198,2026-04-07T07:48:26.335469,https://192.168.1.100/faq?category=electronics&view=list&brand=apple,GET,192.168.1.100,/faq,category=electronics&view=list&brand=apple,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.70,2026-04-07T07:48:26.335469,https://shop.example.com/cart?category=electronics&sort=asc,GET,shop.example.com,/cart,category=electronics&sort=asc,,,curl/8.4.0,,pcap
192.168.1.141,2026-04-07T07:48:26.335469,http://secure.example.com/blog/post/1?format=json,HEAD,secure.example.com,/blog/post/1,format=json,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.37,2026-04-07T07:48:26.337035,http://webapp.internal/api/message?q=%22%3E%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,GET,webapp.internal,/api/message,q=%22%3E%3Cscript%3Ealert%28%27XSS%27%29%3C%2Fscript%3E,,,masscan/1.3,,pcap
10.0.0.2,2026-04-07T07:48:26.338162,http://test-app.local/blog/category/tech?category=electronics,GET,test-app.local,/blog/category/tech,category=electronics,,,python-requests/2.31.0,,pcap
172.16.0.187,2026-04-07T07:48:26.339169,http://secure.example.com/products,GET,secure.example.com,/products,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.122,2026-04-07T07:48:26.340179,https://api.example.com/contact?user=john&filter=recent,POST,api.example.com,/contact,user=john&filter=recent,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.158,2026-04-07T07:48:26.341186,http://192.168.1.100/proxy?dest=http%3A%2F%2F0x7f000001%2F,GET,192.168.1.100,/proxy,dest=http%3A%2F%2F0x7f000001%2F,,,masscan/1.3,,pcap
192.168.1.126,2026-04-07T07:48:26.341186,http://10.0.0.50/register,GET,10.0.0.50,/register,,,,python-requests/2.31.0,,pcap
192.168.1.93,2026-04-07T07:48:26.341186,http://secure.example.com/load?path=http%3A%2F%2F0.0.0.0%2F,GET,secure.example.com,/load,path=http%3A%2F%2F0.0.0.0%2F,,,nikto/2.5.0,,pcap
10.0.0.165,2026-04-07T07:48:26.342659,http://192.168.1.100/api/message?query=%3Cscript%3Ealert%28document.cookie%29%3C%2Fscript%3E,GET,192.168.1.100,/api/message,query=%3Cscript%3Ealert%28document.cookie%29%3C%2Fscript%3E,,,wfuzz/3.1.0,,pcap
172.16.0.175,2026-04-07T07:48:26.342659,http://192.168.1.100/out?target=https%3A%2F%2Flegitimate.com.evil.com,GET,192.168.1.100,/out,target=https%3A%2F%2Flegitimate.com.evil.com,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.137,2026-04-07T07:48:26.342659,https://webapp.internal/search?name=%3Ca%20href%3D%27javascript%3Aalert%281%29%27%3Eclick%3C%2Fa%3E,POST,webapp.internal,/search,name=%3Ca%20href%3D%27javascript%3Aalert%281%29%27%3Eclick%3C%2Fa%3E,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.193,2026-04-07T07:48:26.343644,https://secure.example.com/tools?target=test|,POST,secure.example.com,/tools,target=test|,,,wfuzz/3.1.0,,pcap
192.168.1.164,2026-04-07T07:48:26.343644,http://admin.example.com/help?filter=recent&user=john&lang=en,GET,admin.example.com,/help,filter=recent&user=john&lang=en,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.225,2026-04-07T07:48:26.343644,https://example.com/api/orders,GET,example.com,/api/orders,,,,python-requests/2.31.0,,pcap
172.16.0.154,2026-04-07T07:48:26.344673,http://10.0.0.50/redirect?dest=%2F%2Fevil.com%2Fpath,GET,10.0.0.50,/redirect,dest=%2F%2Fevil.com%2Fpath,,,sqlmap/1.7.12#dev,,pcap
172.16.0.244,2026-04-07T07:48:26.345731,http://shop.example.com/ping?cmd=test;,POST,shop.example.com,/ping,cmd=test;,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.220,2026-04-07T07:48:26.345731,http://192.168.1.100/terms,GET,192.168.1.100,/terms,,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.169,2026-04-07T07:48:26.346739,http://admin.example.com/js/main.js,POST,admin.example.com,/js/main.js,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.7,2026-04-07T07:48:26.347282,http://test-app.local/load?file=../../../var/log/auth.log,GET,test-app.local,/load,file=../../../var/log/auth.log,,,Nmap Scripting Engine,,pcap
10.0.0.241,2026-04-07T07:48:26.347282,https://shop.example.com/search?limit=10,POST,shop.example.com,/search,limit=10,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.138,2026-04-07T07:48:26.347282,https://shop.example.com/redirect?url=%2F%2F%2F%2Fevil.com,GET,shop.example.com,/redirect,url=%2F%2F%2F%2Fevil.com,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.11,2026-04-07T07:48:26.348270,https://192.168.1.100/dashboard,POST,192.168.1.100,/dashboard,,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.162,2026-04-07T07:48:26.349255,http://shop.example.com/file?template=/..../..../..../etc/passwd,GET,shop.example.com,/file,template=/..../..../..../etc/passwd,,,wfuzz/3.1.0,,pcap
192.168.1.27,2026-04-07T07:48:26.349255,https://admin.example.com/register,GET,admin.example.com,/register,,,,curl/8.4.0,,pcap
192.168.1.124,2026-04-07T07:48:26.350234,http://webapp.internal/images/logo.png?id=123&to=2024-12-31&lang=en,GET,webapp.internal,/images/logo.png,id=123&to=2024-12-31&lang=en,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
172.16.0.72,2026-04-07T07:48:26.350234,http://test-app.local/events?filter=recent,POST,test-app.local,/events,filter=recent,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.176,2026-04-07T07:48:26.351209,http://10.0.0.50/exec?command=test;,GET,10.0.0.50,/exec,command=test;,,,PostmanRuntime/7.35.0,,pcap
10.0.0.253,2026-04-07T07:48:26.351209,https://192.168.1.100/out?next=%2Fredirect%3Furl%3Dhttp%3A%2F%2Fevil.com,GET,192.168.1.100,/out,next=%2Fredirect%3Furl%3Dhttp%3A%2F%2Fevil.com,,,gobuster/3.6,,pcap
10.0.0.247,2026-04-07T07:48:26.352183,https://api.example.com/check?target=http%3A%2F%2F2130706433%2F,GET,api.example.com,/check,target=http%3A%2F%2F2130706433%2F,,,nikto/2.5.0,,pcap
10.0.0.19,2026-04-07T07:48:26.352183,http://shop.example.com/api/v1/status?format=json,POST,shop.example.com,/api/v1/status,format=json,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
192.168.1.15,2026-04-07T07:48:26.353202,http://secure.example.com/lookup?host=test;,GET,secure.example.com,/lookup,host=test;,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
172.16.0.177,2026-04-07T07:48:26.354188,http://shop.example.com/directory?username=%2A%28%29%7C%2526%27,GET,shop.example.com,/directory,username=%2A%28%29%7C%2526%27,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.241,2026-04-07T07:48:26.354188,https://192.168.1.100/help,GET,192.168.1.100,/help,,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
192.168.1.146,2026-04-07T07:48:26.354188,https://secure.example.com/logout?type=product&q=laptop,GET,secure.example.com,/logout,type=product&q=laptop,,,curl/8.4.0,,pcap
192.168.1.17,2026-04-07T07:48:26.354188,"http://webapp.internal/search?name=""-alert(1)-""",POST,webapp.internal,/search,"name=""-alert(1)-""",,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.55,2026-04-07T07:48:26.355496,https://example.com/search?q=admin%27--,POST,example.com,/search,q=admin%27--,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.135,2026-04-07T07:48:26.355496,http://10.0.0.50/exec?ip=test|,GET,10.0.0.50,/exec,ip=test|,,,ZAP/2.14.0,,pcap
172.16.0.205,2026-04-07T07:48:26.355496,http://shop.example.com/api/products?type=product&page=1,HEAD,shop.example.com,/api/products,type=product&page=1,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.246,2026-04-07T07:48:26.357003,https://example.com/api/users?filter=recent,POST,example.com,/api/users,filter=recent,,,curl/8.4.0,,pcap
192.168.1.8,2026-04-07T07:48:26.358563,http://shop.example.com/api/fetch?url=http%3A%2F%2F%5B%3A%3A1%5D%2Fadmin,GET,shop.example.com,/api/fetch,url=http%3A%2F%2F%5B%3A%3A1%5D%2Fadmin,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.38,2026-04-07T07:48:26.358563,https://test-app.local/login,HEAD,test-app.local,/login,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.242,2026-04-07T07:48:26.359547,https://192.168.1.100/events,GET,192.168.1.100,/events,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.50,2026-04-07T07:48:26.359547,http://api.example.com/js/main.js,GET,api.example.com,/js/main.js,,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.82,2026-04-07T07:48:26.360527,http://admin.example.com/api/users?to=2024-12-31&filter=recent&category=electronics,POST,admin.example.com,/api/users,to=2024-12-31&filter=recent&category=electronics,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.119,2026-04-07T07:48:26.360527,https://example.com/exec?host=test|,POST,example.com,/exec,host=test|,,,gobuster/3.6,,pcap
172.16.0.150,2026-04-07T07:48:26.361502,https://test-app.local/api/v1/status?type=product,GET,test-app.local,/api/v1/status,type=product,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
172.16.0.17,2026-04-07T07:48:26.361502,http://api.example.com/login,GET,api.example.com,/login,,,,python-requests/2.31.0,,pcap
172.16.0.21,2026-04-07T07:48:26.361502,http://192.168.1.100/load?path=....\....\....\etc\passwd,GET,192.168.1.100,/load,path=....\....\....\etc\passwd,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.168,2026-04-07T07:48:26.362478,http://example.com/help,HEAD,example.com,/help,,,,python-requests/2.31.0,,pcap
10.0.0.182,2026-04-07T07:48:26.362478,https://example.com/comment?name='-alert(1)-',GET,example.com,/comment,name='-alert(1)-',,,gobuster/3.6,,pcap
192.168.1.41,2026-04-07T07:48:26.362478,http://admin.example.com/cart,GET,admin.example.com,/cart,,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.19,2026-04-07T07:48:26.362478,http://secure.example.com/api/users?view=list,GET,secure.example.com,/api/users,view=list,,,curl/8.4.0,,pcap
192.168.1.47,2026-04-07T07:48:26.363985,"http://api.example.com/feedback?name=""><script>alert('XSS')</script>",POST,api.example.com,/feedback,"name=""><script>alert('XSS')</script>",,,ZAP/2.14.0,,pcap
172.16.0.72,2026-04-07T07:48:26.363985,https://shop.example.com/blog/category/tech?limit=10&sort=asc,POST,shop.example.com,/blog/category/tech,limit=10&sort=asc,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.235,2026-04-07T07:48:26.364970,http://test-app.local/api/user?query=%2A%28%29%7C%2526%27,GET,test-app.local,/api/user,query=%2A%28%29%7C%2526%27,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
10.0.0.221,2026-04-07T07:48:26.364970,http://192.168.1.100/about?id=123&category=electronics,GET,192.168.1.100,/about,id=123&category=electronics,,,PostmanRuntime/7.35.0,,pcap
172.16.0.67,2026-04-07T07:48:26.364970,http://shop.example.com/search?user=%2A%29%28uid%3D%2A%29%29%28%7C%28uid%3D%2A,GET,shop.example.com,/search,user=%2A%29%28uid%3D%2A%29%29%28%7C%28uid%3D%2A,,,dirbuster,,pcap
192.168.1.174,2026-04-07T07:48:26.365953,http://api.example.com/images/logo.png,GET,api.example.com,/images/logo.png,,,,curl/8.4.0,,pcap
10.0.0.1,2026-04-07T07:48:26.365953,http://test-app.local/register?type=product,GET,test-app.local,/register,type=product,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
192.168.1.70,2026-04-07T07:48:26.366960,https://test-app.local/search?user=%2A%28%29%7C%2526%27,GET,test-app.local,/search,user=%2A%28%29%7C%2526%27,,,ZAP/2.14.0,,pcap
192.168.1.66,2026-04-07T07:48:26.367491,http://test-app.local/search?view=list&type=product,POST,test-app.local,/search,view=list&type=product,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.5,2026-04-07T07:48:26.367491,https://192.168.1.100/api/users?category=admin%27--,GET,192.168.1.100,/api/users,category=admin%27--,,,sqlmap/1.7.12#dev,,pcap
10.0.0.231,2026-04-07T07:48:26.367491,http://webapp.internal/api/orders?id=123&to=2024-12-31,GET,webapp.internal,/api/orders,id=123&to=2024-12-31,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
10.0.0.110,2026-04-07T07:48:26.368474,http://10.0.0.50/terms?format=json,HEAD,10.0.0.50,/terms,format=json,,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Mobile/15E148 Safari/604.1",,pcap
172.16.0.215,2026-04-07T07:48:26.368474,http://api.example.com/notifications?status=active&type=product&sort=asc,POST,api.example.com,/notifications,status=active&type=product&sort=asc,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.63,2026-04-07T07:48:26.368474,http://webapp.internal/dashboard,GET,webapp.internal,/dashboard,,,,PostmanRuntime/7.35.0,,pcap
10.0.0.123,2026-04-07T07:48:26.369461,http://secure.example.com/contact?id=123,GET,secure.example.com,/contact,id=123,,,curl/8.4.0,,pcap
10.0.0.127,2026-04-07T07:48:26.369461,http://secure.example.com/api/v2/data?type=product&lang=en,POST,secure.example.com,/api/v2/data,type=product&lang=en,,,curl/8.4.0,,pcap
172.16.0.112,2026-04-07T07:48:26.370435,http://192.168.1.100/cart,HEAD,192.168.1.100,/cart,,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.21,2026-04-07T07:48:26.370435,https://admin.example.com/api/users?category=electronics,GET,admin.example.com,/api/users,category=electronics,,,PostmanRuntime/7.35.0,,pcap
172.16.0.232,2026-04-07T07:48:26.370435,https://10.0.0.50/cart,HEAD,10.0.0.50,/cart,,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
172.16.0.131,2026-04-07T07:48:26.371444,http://webapp.internal/cart,GET,webapp.internal,/cart,,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
192.168.1.220,2026-04-07T07:48:26.371444,http://secure.example.com/privacy,POST,secure.example.com,/privacy,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.155,2026-04-07T07:48:26.371444,http://secure.example.com/link?goto=%2F%2Fgoogle.com%252f%40evil.com,GET,secure.example.com,/link,goto=%2F%2Fgoogle.com%252f%40evil.com,,,nikto/2.5.0,,pcap
10.0.0.1,2026-04-07T07:48:26.372450,https://admin.example.com/checkout,GET,admin.example.com,/checkout,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
192.168.1.29,2026-04-07T07:48:26.372450,http://webapp.internal/search?cn=x%27%20or%20name%28%29%3D%27username%27%20or%20%27x%27%3D%27y,GET,webapp.internal,/search,cn=x%27%20or%20name%28%29%3D%27username%27%20or%20%27x%27%3D%27y,,,python-requests/2.31.0,,pcap
172.16.0.228,2026-04-07T07:48:26.373439,http://shop.example.com/load?fetch=http%3A%2F%2F127.0.0.1%2Fadmin,GET,shop.example.com,/load,fetch=http%3A%2F%2F127.0.0.1%2Fadmin,,,Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html),,pcap
192.168.1.2,2026-04-07T07:48:26.373439,http://webapp.internal/search?user=admin%29%28%21%28%26%281%3D0,GET,webapp.internal,/search,user=admin%29%28%21%28%26%281%3D0,,,nuclei,,pcap
10.0.0.64,2026-04-07T07:48:26.373439,https://webapp.internal/comment?input='-alert(1)-',GET,webapp.internal,/comment,input='-alert(1)-',,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
10.0.0.240,2026-04-07T07:48:26.374415,http://example.com/download/C:\Windows\System32\drivers\etc\hosts,GET,example.com,/download/C:\Windows\System32\drivers\etc\hosts,,,,PostmanRuntime/7.35.0,,pcap
192.168.1.10,2026-04-07T07:48:26.374415,https://192.168.1.100/about?status=active&limit=10,POST,192.168.1.100,/about,status=active&limit=10,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
172.16.0.23,2026-04-07T07:48:26.375423,http://webapp.internal/search?cn=%2A%29%28uid%3Dadmin%29%29,GET,webapp.internal,/search,cn=%2A%29%28uid%3Dadmin%29%29,,,Nmap Scripting Engine,,pcap
192.168.1.89,2026-04-07T07:48:26.375423,http://webapp.internal/contact,GET,webapp.internal,/contact,,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.164,2026-04-07T07:48:26.375423,https://webapp.internal/redir?redirect=%2F%2Fevil.com,GET,webapp.internal,/redir,redirect=%2F%2Fevil.com,,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",,pcap
10.0.0.49,2026-04-07T07:48:26.375423,http://192.168.1.100/fetch?fetch=http%3A%2F%2F0.0.0.0%2F,GET,192.168.1.100,/fetch,fetch=http%3A%2F%2F0.0.0.0%2F,,,ZAP/2.14.0,,pcap
192.168.1.194,2026-04-07T07:48:26.376933,http://webapp.internal/api/users?brand=apple,POST,webapp.internal,/api/users,brand=apple,,,PostmanRuntime/7.35.0,,pcap
10.0.0.249,2026-04-07T07:48:26.376933,http://api.example.com/api/message?query=<input,POST,api.example.com,/api/message,query=<input,,,"Mozilla/5.0 (Linux; Android 14; Pixel 8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Mobile Safari/537.36",,pcap
10.0.0.132,2026-04-07T07:48:26.377964,https://shop.example.com/load?path=http%3A%2F%2F169.254.169.254%2Flatest%2Fmeta-data%2F,GET,shop.example.com,/load,path=http%3A%2F%2F169.254.169.254%2Flatest%2Fmeta-data%2F,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
10.0.0.23,2026-04-07T07:48:26.377964,http://webapp.internal/api/message?input=%3Cinput%20onfocus%3Dalert%281%29%20autofocus%3E,GET,webapp.internal,/api/message,input=%3Cinput%20onfocus%3Dalert%281%29%20autofocus%3E,,,ZAP/2.14.0,,pcap
192.168.1.239,2026-04-07T07:48:26.377964,http://webapp.internal/products?q=admin'--,GET,webapp.internal,/products,q=admin'--,,,gobuster/3.6,,pcap
192.168.1.231,2026-04-07T07:48:26.378995,https://10.0.0.50/news?brand=apple,GET,10.0.0.50,/news,brand=apple,,,PostmanRuntime/7.35.0,,pcap
192.168.1.125,2026-04-07T07:48:26.378995,https://example.com/events,POST,example.com,/events,,,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.2 Safari/605.1.15",,pcap
172.16.0.150,2026-04-07T07:48:26.378995,http://192.168.1.100/js/main.js?sort=asc,GET,192.168.1.100,/js/main.js,sort=asc,,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:121.0) Gecko/20100101 Firefox/121.0,,pcap
172.16.0.59,2026-04-07T07:48:26.379978,http://secure.example.com/blog/post/1?id=123,HEAD,secure.example.com,/blog/post/1,id=123,,,PostmanRuntime/7.35.0,,pcap
